ИД,ФАМИЛИЯ,ИМЯ,ОТЧЕСТВО,ПИН,ИНН,ДАТА_РОЖДЕНИЯ,ПОЛ,МЕСТО_РОЖДЕНИЯ,ИНОСТРАН,КТО_СОЗДАЛ,КОГДА_СОЗДАЛ,КТО_ИЗМЕНИЛ,КОГДА_ИЗМЕНИЛ,ДАТА_СМЕРТИ,ФИО
110144,Ковальчук,.,Алексеевич,,,1989-09-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116440,Баринова,Илья,Евгеньевна,,,1982-12-15 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112814,Николаенков,Павел,Андреевна,,,1983-05-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157436,Панасенко,Денис,Александрович,,,1986-11-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
155758,Прокопенко,Андрей,Игоревич,,,1989-08-25 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133765,Кушнир,Кирилл,Юрьевич,,,1986-12-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160675,Белозёров,Катерина,Геннадьевич,,,1988-03-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142187,Козлов,Денис,Вадимовна,,,1988-11-04 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134188,Учаев,Павел,Павлович,,,1982-07-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114723,Ян Цзылун,Михаил,Павлович,,,1988-03-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111724,Свинолобова,Михаил,Германович,,,1980-06-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111810,Иофик,.,Игоревич,,,1988-12-29 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132796,Литвиненко,Алексей,Борисович,,,1989-06-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121836,Кузьмин,.,Сергеевич,,,1989-03-12 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113940,Кичигин,Евгений,Андреевич,,,2053-09-06 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133769,Островский,Александр,Алексеевна,,,1987-01-08 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
131458,Король,Екатерина,Анатольевич,,,1982-11-15 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161086,Пазухин,Павел,Михайлович,,,1985-06-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137800,Мокшин,Антон,Маратович,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113980,Свинолобов,Илья,.,,,1988-10-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
143091,Васильев,Анна,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137978,Бушневский,Грета,Александрович,,,1988-06-07 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115312,Киреев,Юрий,Янович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115413,Фарсеев,Данил,Викентьевич,,,1983-08-13 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130116,Федоров,Иван,Алексеевич,,,1994-01-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111714,Василенко,Евгения,Владимировна,,,1985-01-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132542,Соколов,Александр,Дмитриевич,,,2043-02-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117725,Найко,Александр,Павлович,,,1980-01-25 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157857,Айрапетян,Алина,Сергеевич,,,1988-06-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115187,Ли,Кирилл,Аркадьевна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110129,Шульга,Виктор,Иванович,,,1992-07-01 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137940,Ждахинова,Сергей,Раисович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113902,Невидимов,Владимир,.,,,2049-01-31 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
151052,Виноградов,Дмитрий,Андрисович,,,1991-12-26 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119155,Малашенко,Андрей,Александрович,,,1989-11-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157942,Лепихин,Лидия,Николаевич,,,1987-03-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117900,Тарасов,Валерий,Юльевна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129427,Мельник,Татьяна,Николаевич,,,1985-02-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134781,Черепенко,Владимир,Александрович,,,1991-04-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119493,Сацердов,Светлана,Алексеевна,,,1987-01-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
154006,Галимов,Константин,Юрьевич,,,1983-09-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121183,Дудинский,Антон,Валентинович,,,1979-05-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142242,Петраш,Алексей,Сергеевич,,,1990-01-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116455,Бондарко,Данила,Сергеевич,,,1989-09-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114122,Шагламджян,.,Васильевна,,,1984-12-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120155,Пятницын,Александр,Борисович,,,1990-12-25 00:00:00,М,,1,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114992,Чиркин,Наталья,.,,,1989-01-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137819,Лытаев,Святослав,Иванович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116632,Евдокимов,Максим,Николаевич,,,1993-11-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112514,Ильин,Павел,Сергеевич,,,1980-08-02 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130780,Лукашев,Алексей,Владимирович,,,1978-08-02 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142422,Баранов,Ольга,Турганжанович,,,1989-08-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126517,Гречишкин,Ярослав,Алексеевна,,,1986-03-31 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149281,Иринёв,Антон,Станиславович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115406,Зайцев,Дмитрий,Владимирович,,,1983-07-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161069,Гаряев,Антон,Викторовна,,,1988-03-27 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133781,Митриченко,Евгений,Сергеевна,,,1985-06-08 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160453,Комаровских,Мария,Валерьевич,,,1987-03-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142184,Тюфанов,Екатерина,Вадимович,,,1977-10-18 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130418,Милев,Олег,Леонидович,,,2037-05-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142207,Нуйдель,Дмитрий,Семенович,,,1986-04-25 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153061,Захаров,Никита,Валерьевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134003,Байтала,.,Алексеевич,,,1994-01-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116163,Демидов,Сергей,Вячеславовна,,,1987-07-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117504,Гаврилов,Александр,Алексеевич,,,1987-07-02 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160869,Адельшин,Дмитрий,Андреевич,,,1990-02-08 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
145599,Золотинин,Дмитрий,Станиславович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134157,Коваленко,Мэнсы,Андреевна,,,1987-12-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
145450,Соликов,Игорь,Александрович,,,1981-03-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
138780,Суворов,Сергей,Александрович,,,1986-03-03 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134575,Кушниренко,Антон,Юрьевна,,,1988-06-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137912,Черепанова,Михаил,Владимирович,,,1994-07-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137105,Донченко,Олег,Иванович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130330,Табачник,Карина,Васильевич,,,1987-08-08 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119462,Драмарецкий,Роман,.,,,1992-02-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121774,Майоров,Артем,.,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130788,Рыжаков,.,Оскарович,,,1984-04-21 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119362,Вересов,Дмитрий,Джошуа,,,1988-06-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153244,Волков,Марина,Радиковна,,,1983-01-01 00:00:00,М,,1,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
138342,Тропченко,Алексей,Владимирович,,,1991-06-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125676,Михайлов,Валерий,Владимирович,,,1984-12-15 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157188,Орлов,Михаил,Викторовна,,,1978-01-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
162071,Коротченко,Аркадий,Викторович,,,1981-02-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
158019,Куделич,Сергей,Евгеньевич,,,1979-07-02 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157862,Канавец,Юрий,Петрович,,,1994-04-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112821,Боровицкий,Филипп,Викторович,,,1990-08-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161155,Лобазин,Антон,Дмитриевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132662,Рябухин,Даниил,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157072,Борисов,Александр,Алексеевич,,,1990-08-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153235,Левин,Давид,Айратович,,,1983-09-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137794,Кузнецов,Тимофей,Александрович,,,1991-12-17 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121798,Копков,Василий,Викторович,,,1980-09-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129360,Янчук,Евгений,Валерьевич,,,1987-10-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126631,Надточий,Валентина,Анатольевич,,,1983-12-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129352,Клыкова,Игорь,Владимирович,,,1982-02-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120169,Демидов,Лидия,Александровна,,,1979-07-28 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
154871,Попов,Оксана,Игоревич,,,1987-03-28 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142480,Цзун Цицзунь,.,Алексеевна,,,1992-03-12 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142403,Ермолаева,Фёдор,Сергеевна,,,1987-06-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
147059,Прохоров,Юрий,Алексеевна,,,1986-03-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
135799,Яо Цян,Константин,Зуфарович,,,1993-06-18 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
145524,Кишкурно,Кирилл,Борисович,,,1984-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117620,Чистяков,Илья,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160960,Ярославкин,Александр,Олегович,,,1988-02-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137854,Лежнин,Алексей,Сергеевич,,,1993-04-29 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157674,Семенов,Максим,Анатольевна,,,1992-05-04 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
131786,Шао Миньцзюнь,Павел,Александрович,,,1985-04-29 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130129,Зверев,Александр,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120585,Прудинский,Наталия,Георгиевич,,,1992-04-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149055,Потемин,Юлия,Ярославовна,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137766,Осика,Юрий,Александрович,,,1980-07-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116379,Бегунков,Александр,Михайлович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130665,Куфлин,Евгений,Васильевич,,,2011-11-11 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149693,Шуваев,Анастасия,Дмитриевич,,,2011-11-11 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115003,Черный,Александр,Владимирович,,,1980-10-25 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142311,Смигановский,Владимир,Владимировна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
152079,Серебряков,Петр,Юрьевна,,,1989-11-02 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137958,Войтюк,Николай,Александрович,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160858,Патанин,Илья,Владимирович,,,1987-01-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132614,Буторин,Кирилл,Игоревна,,,1984-11-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
136924,Лямин,Сергей,Сергеевич,,,1987-04-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
158551,Закшевский,Наталия,Константинович,,,1981-07-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
162040,Ларионов,Александр,Хазретович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
139412,Бутузов,Алексей,Юрьевич,,,1990-04-24 00:00:00,Ж,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119450,Васильев,Антон,Викторович,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111840,Елесин,Александр,Юрьевич,,,1990-10-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119344,Тимошинов,Павел,Михайлович,,,1985-04-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122182,Новосельский,Александр,Алексеевич,,,1981-04-07 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
159866,Николаев,Георгий,Валерьевич,,,1988-12-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115227,Зиньков,Александр,Сергеевич,,,1985-01-01 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161498,Довлад,Артур,Хамитович,,,1985-09-10 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
148675,Тулузов,.,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120847,Плакса,Олег,Валерьевич,,,1981-02-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115183,Богданова,Евгений,Борисовна,,,1988-02-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
